-3.56E-02
-1.19E-01
6.77E-02
-5.45E-02
1.31E-01
4.10E-04
-5.72E-02
1.62E-02
1.34E-02
-6.68E-02
-2.92E-02
9.94E-02
-6.17E-02
5.47E-02
-1.03E-01
-6.05E-04
2.30E-01
-8.08E-02
3.87E-02
-5.92E-02
-6.82E-02
9.85E-02
-3.02E-02
-7.34E-03
3.04E-02
3.31E-04
-1.32E-01
6.64E-02
-6.50E-02
1.84E-01
1.28E-01
1.69E-02
-5.42E-02
-1.08E-01
8.73E-02
7.74E-03
1.66E-02
9.94E-02
-6.46E-02
-8.96E-05
5.80E-02
1.89E-01
-1.55E-01
-1.94E-02
5.22E-02
1.12E-01
-4.46E-02
-1.12E-02
1.08E-03
-9.85E-02
6.39E-02
1.75E-02
-6.07E-02
-1.79E-01
2.39E-02
-2.00E-02
5.60E-02
3.11E-03
-1.04E-02
-1.82E-02
-2.23E-02
1.08E-02
-6.77E-02
-2.12E-02
2.41E-02
-5.72E-02
-1.96E-02
3.35E-03
1.41E-02
2.25E-02
-1.54E-02
6.52E-02
