-270,-265,-260,-255,-250,-245,-240,-235,-230,-225,-220,-215,-210,-205,-200,-195,-190,-185,-180,-175,-170,-165,-160,-155,-150,-145,-140,-135,-130,-125,-120,-115,-110,-105,-100,-95,-90,-85,-80,-75,-70,-65,-60,-55,-50,-45,-40,-35,-30,-25,-20,-15,-10,-5,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90
-1.74,-1.7473,-1.7693,-1.8058,-1.8564,-1.9208,-1.9986,-2.089,-2.1915,-2.3053,-2.4294,-2.563,-2.705,-2.8543,-3.0099,-3.1705,-3.3349,-3.5018,-3.67,-3.8382,-4.0051,-4.1695,-4.3301,-4.4857,-4.635,-4.777,-4.9106,-5.0347,-5.1485,-5.251,-5.3414,-5.4192,-5.4836,-5.5342,-5.5707,-5.5927,-5.6,-5.5927,-5.5707,-5.5342,-5.4836,-5.4192,-5.3414,-5.251,-5.1485,-5.0347,-4.9106,-4.777,-4.635,-4.4857,-4.3301,-4.1695,-4.0051,-3.8382,-3.67,-3.5018,-3.3349,-3.1705,-3.0099,-2.8543,-2.705,-2.563,-2.4294,-2.3053,-2.1915,-2.089,-1.9986,-1.9208,-1.8564,-1.8058,-1.7693,-1.7473,-1.74
-1.44,-1.4474,-1.4695,-1.5061,-1.557,-1.6218,-1.6999,-1.7908,-1.8939,-2.0082,-2.133,-2.2673,-2.41,-2.5601,-2.7165,-2.8779,-3.0431,-3.2109,-3.38,-3.5491,-3.7169,-3.8821,-4.0435,-4.1999,-4.35,-4.4927,-4.627,-4.7518,-4.8661,-4.9692,-5.0601,-5.1382,-5.203,-5.2539,-5.2905,-5.3126,-5.32,-5.3126,-5.2905,-5.2539,-5.203,-5.1382,-5.0601,-4.9692,-4.8661,-4.7518,-4.627,-4.4927,-4.35,-4.1999,-4.0435,-3.8821,-3.7169,-3.5491,-3.38,-3.2109,-3.0431,-2.8779,-2.7165,-2.5601,-2.41,-2.2673,-2.133,-2.0082,-1.8939,-1.7908,-1.6999,-1.6218,-1.557,-1.5061,-1.4695,-1.4474,-1.44
0.82,0.81186,0.78749,0.74708,0.69094,0.6195,0.53329,0.43299,0.31934,0.19321,0.055565,-0.092546,-0.25,-0.4156,-0.58808,-0.76613,-0.94839,-1.1335,-1.32,-1.5065,-1.6916,-1.8739,-2.0519,-2.2244,-2.39,-2.5475,-2.6956,-2.8332,-2.9593,-3.073,-3.1733,-3.2595,-3.3309,-3.3871,-3.4275,-3.4519,-3.46,-3.4519,-3.4275,-3.3871,-3.3309,-3.2595,-3.1733,-3.073,-2.9593,-2.8332,-2.6956,-2.5475,-2.39,-2.2244,-2.0519,-1.8739,-1.6916,-1.5065,-1.32,-1.1335,-0.94839,-0.76613,-0.58808,-0.4156,-0.25,-0.092546,0.055565,0.19321,0.31934,0.43299,0.53329,0.6195,0.69094,0.74708,0.78749,0.81186,0.82
2.65,2.642,2.6182,2.5788,2.524,2.4542,2.37,2.272,2.161,2.0379,1.9034,1.7588,1.605,1.4433,1.2748,1.1009,0.92292,0.74216,0.56,0.37784,0.19708,0.019068,-0.15482,-0.32327,-0.485,-0.63877,-0.78343,-0.91785,-1.041,-1.152,-1.25,-1.3342,-1.404,-1.4588,-1.4982,-1.522,-1.53,-1.522,-1.4982,-1.4588,-1.404,-1.3342,-1.25,-1.152,-1.041,-0.91785,-0.78343,-0.63877,-0.485,-0.32327,-0.15482,0.019068,0.19708,0.37784,0.56,0.74216,0.92292,1.1009,1.2748,1.4433,1.605,1.7588,1.9034,2.0379,2.161,2.272,2.37,2.4542,2.524,2.5788,2.6182,2.642,2.65
1.49,1.4819,1.4576,1.4174,1.3615,1.2904,1.2046,1.1048,0.99167,0.86614,0.72914,0.58172,0.425,0.26018,0.088503,-0.088715,-0.27013,-0.45436,-0.64,-0.82564,-1.0099,-1.1913,-1.3685,-1.5402,-1.705,-1.8617,-2.0091,-2.1461,-2.2717,-2.3848,-2.4846,-2.5704,-2.6415,-2.6974,-2.7376,-2.7619,-2.77,-2.7619,-2.7376,-2.6974,-2.6415,-2.5704,-2.4846,-2.3848,-2.2717,-2.1461,-2.0091,-1.8617,-1.705,-1.5402,-1.3685,-1.1913,-1.0099,-0.82564,-0.64,-0.45436,-0.27013,-0.088715,0.088503,0.26018,0.425,0.58172,0.72914,0.86614,0.99167,1.1048,1.2046,1.2904,1.3615,1.4174,1.4576,1.4819,1.49
1.44,1.4325,1.4101,1.3729,1.3212,1.2554,1.1761,1.0837,0.97911,0.863,0.73629,0.59995,0.455,0.30256,0.14378,-0.020126,-0.18791,-0.3583,-0.53,-0.7017,-0.87209,-1.0399,-1.2038,-1.3626,-1.515,-1.6599,-1.7963,-1.923,-2.0391,-2.1437,-2.2361,-2.3154,-2.3812,-2.4329,-2.4701,-2.4925,-2.5,-2.4925,-2.4701,-2.4329,-2.3812,-2.3154,-2.2361,-2.1437,-2.0391,-1.923,-1.7963,-1.6599,-1.515,-1.3626,-1.2038,-1.0399,-0.87209,-0.7017,-0.53,-0.3583,-0.18791,-0.020126,0.14378,0.30256,0.455,0.59995,0.73629,0.863,0.97911,1.0837,1.1761,1.2554,1.3212,1.3729,1.4101,1.4325,1.44
1.34,1.3327,1.3108,1.2746,1.2242,1.1601,1.0828,0.99277,0.89081,0.77765,0.65415,0.52127,0.38,0.23143,0.076679,-0.083067,-0.2466,-0.41266,-0.58,-0.74734,-0.9134,-1.0769,-1.2367,-1.3914,-1.54,-1.6813,-1.8142,-1.9376,-2.0508,-2.1528,-2.2428,-2.3201,-2.3842,-2.4346,-2.4708,-2.4927,-2.5,-2.4927,-2.4708,-2.4346,-2.3842,-2.3201,-2.2428,-2.1528,-2.0508,-1.9376,-1.8142,-1.6813,-1.54,-1.3914,-1.2367,-1.0769,-0.9134,-0.74734,-0.58,-0.41266,-0.2466,-0.083067,0.076679,0.23143,0.38,0.52127,0.65415,0.77765,0.89081,0.99277,1.0828,1.1601,1.2242,1.2746,1.3108,1.3327,1.34
0.45,0.443,0.42205,0.3873,0.33903,0.27761,0.20349,0.11724,0.019522,-0.088924,-0.20727,-0.33462,-0.47,-0.61238,-0.76068,-0.91377,-1.0705,-1.2296,-1.39,-1.5504,-1.7095,-1.8662,-2.0193,-2.1676,-2.31,-2.4454,-2.5727,-2.6911,-2.7995,-2.8972,-2.9835,-3.0576,-3.119,-3.1673,-3.202,-3.223,-3.23,-3.223,-3.202,-3.1673,-3.119,-3.0576,-2.9835,-2.8972,-2.7995,-2.6911,-2.5727,-2.4454,-2.31,-2.1676,-2.0193,-1.8662,-1.7095,-1.5504,-1.39,-1.2296,-1.0705,-0.91377,-0.76068,-0.61238,-0.47,-0.33462,-0.20727,-0.088924,0.019522,0.11724,0.20349,0.27761,0.33903,0.3873,0.42205,0.443,0.45
0.01,0.0037593,-0.014915,-0.045882,-0.088904,-0.14366,-0.20972,-0.28659,-0.37369,-0.47034,-0.57583,-0.68933,-0.81,-0.93691,-1.0691,-1.2055,-1.3452,-1.4871,-1.63,-1.7729,-1.9148,-2.0545,-2.1909,-2.3231,-2.45,-2.5707,-2.6842,-2.7897,-2.8863,-2.9734,-3.0503,-3.1163,-3.1711,-3.2141,-3.2451,-3.2638,-3.27,-3.2638,-3.2451,-3.2141,-3.1711,-3.1163,-3.0503,-2.9734,-2.8863,-2.7897,-2.6842,-2.5707,-2.45,-2.3231,-2.1909,-2.0545,-1.9148,-1.7729,-1.63,-1.4871,-1.3452,-1.2055,-1.0691,-0.93691,-0.81,-0.68933,-0.57583,-0.47034,-0.37369,-0.28659,-0.20972,-0.14366,-0.088904,-0.045882,-0.014915,0.0037593,0.01
1.34,1.3327,1.311,1.2749,1.2248,1.161,1.0841,0.99458,0.89314,0.78057,0.65772,0.52553,0.385,0.2372,0.083258,-0.075656,-0.23833,-0.40353,-0.57,-0.73647,-0.90167,-1.0643,-1.2233,-1.3772,-1.525,-1.6655,-1.7977,-1.9206,-2.0331,-2.1346,-2.2241,-2.301,-2.3648,-2.4149,-2.451,-2.4727,-2.48,-2.4727,-2.451,-2.4149,-2.3648,-2.301,-2.2241,-2.1346,-2.0331,-1.9206,-1.7977,-1.6655,-1.525,-1.3772,-1.2233,-1.0643,-0.90167,-0.73647,-0.57,-0.40353,-0.23833,-0.075656,0.083258,0.2372,0.385,0.52553,0.65772,0.78057,0.89314,0.99458,1.0841,1.161,1.2248,1.2749,1.311,1.3327,1.34
11.28,11.273,11.252,11.218,11.17,11.109,11.036,10.951,10.854,10.747,10.63,10.504,10.37,10.229,10.082,9.9311,9.776,9.6186,9.46,9.3014,9.144,8.9889,8.8375,8.6908,8.55,8.4161,8.2901,8.1731,8.0658,7.9691,7.8838,7.8105,7.7498,7.702,7.6676,7.6469,7.64,7.6469,7.6676,7.702,7.7498,7.8105,7.8838,7.9691,8.0658,8.1731,8.2901,8.4161,8.55,8.6908,8.8375,8.9889,9.144,9.3014,9.46,9.6186,9.776,9.9311,10.082,10.229,10.37,10.504,10.63,10.747,10.854,10.951,11.036,11.109,11.17,11.218,11.252,11.273,11.28
6.64,6.6321,6.6084,6.5691,6.5146,6.4451,6.3613,6.2638,6.1534,6.0308,5.897,5.753,5.6,5.439,5.2714,5.0983,4.9212,4.7413,4.56,4.3787,4.1988,4.0217,3.8486,3.681,3.52,3.367,3.223,3.0892,2.9666,2.8562,2.7587,2.6749,2.6054,2.5509,2.5116,2.4879,2.48,2.4879,2.5116,2.5509,2.6054,2.6749,2.7587,2.8562,2.9666,3.0892,3.223,3.367,3.52,3.681,3.8486,4.0217,4.1988,4.3787,4.56,4.7413,4.9212,5.0983,5.2714,5.439,5.6,5.753,5.897,6.0308,6.1534,6.2638,6.3613,6.4451,6.5146,6.5691,6.6084,6.6321,6.64
2.97,2.9619,2.9378,2.8978,2.8421,2.7714,2.686,2.5866,2.474,2.3491,2.2127,2.066,1.91,1.746,1.5751,1.3987,1.2181,1.0348,0.85,0.66523,0.48187,0.3013,0.12492,-0.045951,-0.21,-0.36598,-0.51271,-0.64907,-0.77401,-0.8866,-0.98597,-1.0714,-1.1421,-1.1978,-1.2378,-1.2619,-1.27,-1.2619,-1.2378,-1.1978,-1.1421,-1.0714,-0.98597,-0.8866,-0.77401,-0.64907,-0.51271,-0.36598,-0.21,-0.045951,0.12492,0.3013,0.48187,0.66523,0.85,1.0348,1.2181,1.3987,1.5751,1.746,1.91,2.066,2.2127,2.3491,2.474,2.5866,2.686,2.7714,2.8421,2.8978,2.9378,2.9619,2.97
2.34,2.3316,2.3064,2.2647,2.2067,2.1329,2.0439,1.9403,1.823,1.6927,1.5506,1.3976,1.235,1.064,0.88586,0.70199,0.51376,0.32261,0.13,-0.062614,-0.25376,-0.44199,-0.62586,-0.80399,-0.975,-1.1376,-1.2906,-1.4327,-1.563,-1.6803,-1.7839,-1.8729,-1.9467,-2.0047,-2.0464,-2.0716,-2.08,-2.0716,-2.0464,-2.0047,-1.9467,-1.8729,-1.7839,-1.6803,-1.563,-1.4327,-1.2906,-1.1376,-0.975,-0.80399,-0.62586,-0.44199,-0.25376,-0.062614,0.13,0.32261,0.51376,0.70199,0.88586,1.064,1.235,1.3976,1.5506,1.6927,1.823,1.9403,2.0439,2.1329,2.2067,2.2647,2.3064,2.3316,2.34
0.6,0.59201,0.5681,0.52844,0.47335,0.40325,0.31865,0.22022,0.10869,-0.015076,-0.15015,-0.29549,-0.45,-0.6125,-0.78176,-0.95648,-1.1353,-1.317,-1.5,-1.683,-1.8647,-2.0435,-2.2182,-2.3875,-2.55,-2.7045,-2.8499,-2.9849,-3.1087,-3.2202,-3.3187,-3.4032,-3.4734,-3.5284,-3.5681,-3.592,-3.6,-3.592,-3.5681,-3.5284,-3.4734,-3.4032,-3.3187,-3.2202,-3.1087,-2.9849,-2.8499,-2.7045,-2.55,-2.3875,-2.2182,-2.0435,-1.8647,-1.683,-1.5,-1.317,-1.1353,-0.95648,-0.78176,-0.6125,-0.45,-0.29549,-0.15015,-0.015076,0.10869,0.22022,0.31865,0.40325,0.47335,0.52844,0.5681,0.59201,0.6
