2.03E-02
-1.59E-02
3.58E-02
-5.74E-02
1.85E-01
6.17E-04
-9.77E-02
8.08E-02
-6.75E-02
1.53E-01
3.65E-02
-1.59E-01
6.39E-02
-2.09E-02
1.21E-02
6.82E-05
2.30E-02
-3.08E-02
3.96E-02
-9.05E-02
-1.24E-01
2.12E-01
-1.00E-01
6.10E-02
-8.73E-02
-4.81E-04
1.85E-01
-6.70E-02
2.66E-02
-2.50E-02
-1.23E-02
3.46E-03
-5.67E-02
-1.61E-01
1.19E-01
2.72E-03
-7.00E-02
-1.80E-01
1.27E-01
1.18E-02
-2.56E-02
6.79E-03
-5.22E-03
-2.03E-03
3.40E-02
1.96E-01
-1.08E-01
-2.56E-02
6.05E-02
1.64E-01
-9.45E-02
-2.16E-02
2.65E-02
9.61E-04
8.96E-03
-3.94E-03
4.97E-02
2.02E-02
-2.07E-02
7.33E-02
1.67E-02
-1.50E-02
2.32E-02
-7.25E-03
1.08E-02
-4.75E-02
-3.78E-02
2.72E-02
-6.46E-02
-2.39E-02
1.51E-02
-2.05E-02
