-270,-265,-260,-255,-250,-245,-240,-235,-230,-225,-220,-215,-210,-205,-200,-195,-190,-185,-180,-175,-170,-165,-160,-155,-150,-145,-140,-135,-130,-125,-120,-115,-110,-105,-100,-95,-90,-85,-80,-75,-70,-65,-60,-55,-50,-45,-40,-35,-30,-25,-20,-15,-10,-5,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90
-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-125.465,-113.577,-101.871,-90.435,-79.357,-68.722,-58.609,-49.097,-40.256,-32.156,-24.856,-18.414,-12.877,-8.289,-4.683,-2.088,-0.523,0.000,-0.523,-2.088,-4.683,-8.289,-12.877,-18.414,-24.856,-32.156,-40.256,-49.097,-58.609,-68.722,-79.357,-90.435,-101.871,-113.577,-125.465,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444,-137.444
-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-39.183,-35.470,-31.814,-28.243,-24.783,-21.462,-18.304,-15.333,-12.572,-10.042,-7.763,-5.751,-4.022,-2.589,-1.463,-0.652,-0.163,0.000,-0.163,-0.652,-1.463,-2.589,-4.022,-5.751,-7.763,-10.042,-12.572,-15.333,-18.304,-21.462,-24.783,-28.243,-31.814,-35.470,-39.183,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924,-42.924
-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-24.606,-22.275,-19.979,-17.736,-15.564,-13.478,-11.494,-9.629,-7.895,-6.306,-4.875,-3.611,-2.526,-1.626,-0.918,-0.410,-0.103,0.000,-0.103,-0.410,-0.918,-1.626,-2.526,-3.611,-4.875,-6.306,-7.895,-9.629,-11.494,-13.478,-15.564,-17.736,-19.979,-22.275,-24.606,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955,-26.955
-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-26.961,-24.406,-21.891,-19.434,-17.053,-14.768,-12.594,-10.550,-8.651,-6.910,-5.341,-3.957,-2.767,-1.781,-1.006,-0.449,-0.112,0.000,-0.112,-0.449,-1.006,-1.781,-2.767,-3.957,-5.341,-6.910,-8.651,-10.550,-12.594,-14.768,-17.053,-19.434,-21.891,-24.406,-26.961,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535,-29.535
-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-33.823,-30.618,-27.462,-24.380,-21.393,-18.526,-15.800,-13.236,-10.852,-8.669,-6.701,-4.964,-3.472,-2.235,-1.263,-0.563,-0.141,0.000,-0.141,-0.563,-1.263,-2.235,-3.472,-4.964,-6.701,-8.669,-10.852,-13.236,-15.800,-18.526,-21.393,-24.380,-27.462,-30.618,-33.823,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052,-37.052
-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-125.830,-113.908,-102.167,-90.699,-79.589,-68.922,-58.780,-49.240,-40.374,-32.249,-24.929,-18.468,-12.915,-8.313,-4.697,-2.094,-0.525,0.000,-0.525,-2.094,-4.697,-8.313,-12.915,-18.468,-24.929,-32.249,-40.374,-49.240,-58.780,-68.922,-79.589,-90.699,-102.167,-113.908,-125.830,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844,-137.844
-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-38.817,-35.139,-31.517,-27.979,-24.552,-21.262,-18.133,-15.190,-12.455,-9.949,-7.690,-5.697,-3.984,-2.564,-1.449,-0.646,-0.162,0.000,-0.162,-0.646,-1.449,-2.564,-3.984,-5.697,-7.690,-9.949,-12.455,-15.190,-18.133,-21.262,-24.552,-27.979,-31.517,-35.139,-38.817,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523,-42.523
-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-24.890,-22.532,-20.210,-17.941,-15.743,-13.633,-11.627,-9.740,-7.986,-6.379,-4.931,-3.653,-2.555,-1.644,-0.929,-0.414,-0.104,0.000,-0.104,-0.414,-0.929,-1.644,-2.555,-3.653,-4.931,-6.379,-7.986,-9.740,-11.627,-13.633,-15.743,-17.941,-20.210,-22.532,-24.890,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267,-27.267
-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-26.636,-24.112,-21.627,-19.199,-16.848,-14.590,-12.443,-10.423,-8.546,-6.827,-5.277,-3.909,-2.734,-1.760,-0.994,-0.443,-0.111,0.000,-0.111,-0.443,-0.994,-1.760,-2.734,-3.909,-5.277,-6.827,-8.546,-10.423,-12.443,-14.590,-16.848,-19.199,-21.627,-24.112,-26.636,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179,-29.179
