# Calculated from slews 2024-11-29T21:12:00.000 - 2024-11-29T21:55:00.000
ID,X,Y,Z
119,0.0,0.0,-497793.94002488046
120,0.0,0.0,2.354917891074237
121,0.0,0.0,-300048.1509392722
122,0.0,33375.316288376795,-36205.5937690075
123,0.0,55208.233478586786,-210231.69217917786
124,0.0,48341.34919450054,-234036.46539713588
125,0.0,41362.75393893,-202434.363919223
126,98553.12318124337,0.0,-200632.56233492552
127,0.0,36682.34245752531,47752.26713510464
128,0.0,58572.95653989349,-134827.6498568477
129,0.0,51901.07289095573,-198619.83999408176
130,0.0,44926.340179887375,-188105.78979363956
131,0.0,16869.4988332957,-226847.35810612052
132,0.0,0.0,16577.000374428157
133,0.0,68308.11188666751,-361425.71292740275
134,0.0,61833.536643646454,-350315.08019639883
135,0.0,55230.233303118424,-213353.4796595202
136,0.0,48495.603107806564,-136510.52039872183
137,0.0,19992.60915773678,-245075.7215417522
138,0.0,0.0,-221308.65517039644
139,0.0,65044.175801532096,-412170.46275091363
140,117205.24202998234,0.0,-309040.4389313293
141,0.0,51777.36756398088,-202261.4438122817
142,0.0,23242.207271692612,-256135.4665183326
143,0.0,0.0,-267058.7259679147
144,0.0,68248.93191061771,-201266.3410675675
145,0.0,61732.40914066423,-280752.40519328724
