# # # Calculated from slews 2024-11-12T23:30:00.000 - 2024-11-13T00:30:00.000
# # Updated with slews 2024-11-23T18:07:00.000 - 2024-11-23T18:29:00.000
# Updated with slews 2024-11-28T21:18:00.000 - 2024-11-28T21:30:00.000
ID,X,Y,Z
41,0.0,0.0,-12850339.82067927
42,0.0,0.0,-18077085.38571347
43,0.0,0.0,32078874.413363185
44,0.0,-72465962.04128869,37194019.07157781
45,0.0,-119273338.4562355,34911632.93960185
46,0.0,-121059357.40156686,32590466.178610303
47,0.0,-121480069.07686116,31621344.8251
48,-11107885.259469924,0.0,33136381.50344826
49,0.0,-72465962.04128869,44374417.36594303
50,0.0,-119273338.4562355,34860570.33062587
51,0.0,-120605641.07956421,33726528.127690546
52,0.0,-121269713.23921436,31575740.964021686
53,0.0,-85987463.11855781,26234228.950611472
54,0.0,0.0,12028710.181370392
55,0.0,-119273338.4562355,48135074.47417759
56,0.0,-119273338.4562355,30296424.85077303
57,0.0,-120395285.24191669,25679771.487063233
58,0.0,-120815997.12804903,25701731.105262678
59,0.0,-85777088.09457389,19015621.283257812
60,0.0,0.0,7794638.911375744
61,0.0,-119273338.4562355,44661747.76908653
62,-11107885.259469924,0.0,28689058.041698597
63,0.0,-120605641.07956421,21764535.86863115
64,0.0,-85566732.25692673,14774527.829851246
65,0.0,0.0,-751728.6634828134
66,0.0,-119273338.4562355,52429368.886348434
67,0.0,-119273338.4562355,37402391.23903921
68,0.0,-120395285.24191669,23834020.47680075
69,-11107885.259469924,0.0,12502675.882857552
70,0.0,0.0,95449.3382333268
71,0.0,-119273338.4562355,21872451.525195707
72,0.0,-119273338.4562355,21176843.08573194
73,0.0,0.0,15516453.919509456
74,0.0,0.0,4221264.757226867
75,0.0,0.0,-33051991.38891436
76,0.0,0.0,-10805538.693681939
77,0.0,0.0,-15253794.305066353
78,0.0,0.0,15002887.08613523
79,0.0,-72465962.04128869,19752590.307755493
80,0.0,-119516679.75425449,22452323.083007358
81,0.0,-121269713.23921436,24118025.01062953
82,0.0,-121690444.10084577,30910511.43897706
83,0.0,0.0,29286056.908178862
84,0.0,0.0,-2239107.110455983
85,0.0,-72465962.04128869,-3244385.3633838873
86,0.0,-119273338.4562355,9352832.173331577
87,0.0,-121059357.40156686,14024391.939573547
88,0.0,-121480069.07686116,21949675.736138906
89,-11107885.259469924,0.0,35093518.427337535
90,0.0,-72465962.04128869,-10477151.664739404
91,0.0,-72465962.04128869,-9779332.162225053
92,0.0,-119273338.4562355,7845059.630117113
93,0.0,-120605641.07956421,14735727.759378063
94,0.0,-121269713.23921436,19213742.390156206
95,0.0,-85987463.11855781,32376680.73512954
96,0.0,0.0,26528690.21970123
97,0.0,-119273338.4562355,-4906436.720034272
98,0.0,-119273338.4562355,12561956.267213313
99,0.0,-120395285.24191669,23187879.220392957
100,0.0,-120815997.12804903,27854552.33855398
101,0.0,-85777088.09457389,38939217.94788724
102,0.0,0.0,34880095.26771109
103,0.0,-119273338.4562355,-1272708.8876947658
104,0.0,-119273338.4562355,-25303.647174032638
105,-11107885.259469924,0.0,18558535.51271155
106,0.0,-120605641.07956421,33578790.20349097
107,0.0,-85566732.25692673,48210564.11428582
108,0.0,0.0,46527680.72293938
109,0.0,-119273338.4562355,-4334914.442976525
110,0.0,-119273338.4562355,10850539.328800038
111,0.0,-120395285.24191669,30991500.128861703
112,-11107885.259469924,0.0,52754269.134707786
113,0.0,0.0,53316881.420888774
114,0.0,-119273338.4562355,33129169.832629014
115,0.0,-119273338.4562355,35861107.78561414
116,0.0,0.0,20528375.888838295
117,0.0,0.0,40752175.31525695
118,0.0,0.0,77592759.71627274
119,0.0,0.0,54262151.38912688
120,0.0,0.0,39753324.43503427
121,0.0,0.0,-1101417.2080828797
122,0.0,-72465962.04128869,-5508582.72486544
123,0.0,-119273338.4562355,6262061.835661067
124,0.0,-117487311.10084064,12466098.215982243
125,0.0,-117066596.8954802,18109159.749051288
126,-11107885.259469924,0.0,24590207.77843523
127,0.0,-72465962.04128869,-10189317.887941644
128,0.0,-119273338.4562355,4745968.432642113
129,0.0,-117941037.09793991,11976443.638279755
130,0.0,-117276953.99816121,16627846.004432222
131,0.0,-81639935.69040833,26525343.834377978
132,0.0,0.0,10801023.4058003
133,0.0,-119273338.4562355,-4419665.5882016355
134,0.0,-119273338.4562355,11449383.143934557
135,0.0,-118151394.83313686,19977726.977650557
136,0.0,-117730679.78442046,23427056.89198435
137,0.0,-81850309.44935971,32977772.5317612
138,0.0,0.0,29114747.886316773
139,0.0,-119273338.4562355,725449.6089617491
