ID,X,Y,Z
101,0,0,0.004198175
102,0,0,0.005192474
103,0,0,0.006211418
104,0,0,0.006648411
105,0,0,0.00789981
106,0,0,0.006409586
107,0,0,0.004456696
108,0,0,0.004573789
109,0,0,0.005981876
110,0,0,0.006509123
111,0,0,0.00719254
112,0,0,0.008398152
113,0,0,0.007384444
114,0,0,0.00491623
115,0,0,0.005700422
116,0,0,0.00658296
117,0,0,0.006951161
118,0,0,0.007657184
119,0,0,0.003223059
120,0,0,0.006356591
121,0,0,0.005964853
122,0,0,0.006496853
123,0,0,0.007084535
124,0,0,0.007624835
125,0,0,0.005469668
126,0,0,0.0093745
127,0,0,0.006606588
128,0,0,0.006551583
129,0,0,0.00724082
130,0,0,0.007945296
131,0,0,0.005516285
132,0,0,0.00716814
133,0,0,0.007058852
134,0,0,0.007531097
135,0,0,0.008321872
136,0,0,0.005935075
137,0,0,0.007944306
138,0,0,0.008007222
139,0,0,0.00517591
140,0,0,0.005947723
141,0,0,0.006118657
142,0,0,0.005993173
143,0,0,0.003195447
207,0,0,0.004430944
208,0,0,0.004536044
209,0,0,0.005927211
210,0,0,0.006478283
211,0,0,0.007196606
212,0,0,0.008423287
214,0,0,0.004939406
215,0,0,0.005715985
216,0,0,0.006554326
217,0,0,0.006934807
218,0,0,0.007697314
219,0,0,0.003285767
220,0,0,0.006371296
221,0,0,0.006020614
222,0,0,0.006521965
223,0,0,0.007044271
224,0,0,0.007597237
225,0,0,0.005528364
227,0,0,0.006528609
228,0,0,0.006547552
229,0,0,0.00723336
230,0,0,0.007870657
231,0,0,0.005465338
232,0,0,0.007009252
233,0,0,0.006909381
234,0,0,0.00754113
235,0,0,0.008339432
236,0,0,0.005881521
237,0,0,0.007826735
238,0,0,0.009130413
239,0,0,0.005135667
240,0,0,0.006038834
241,0,0,0.00591917
242,0,0,0.005716915
243,0,0,0.00315055
301,0,0,0.004242
302,0,0,0.005183466
303,0,0,0.006195609
304,0,0,0.006651161
305,0,0,0.007905947
306,0,0,0.006412452
307,0,0,0.004412442
308,0,0,0.004536416
309,0,0,0.005965576
310,0,0,0.006494766
311,0,0,0.007172067
312,0,0,0.008368672
313,0,0,0.007388536
314,0,0,0.004925656
315,0,0,0.005709642
316,0,0,0.006541721
317,0,0,0.006917922
318,0,0,0.007669906
319,0,0,0.00321968
320,0,0,0.006345358
321,0,0,0.006004747
322,0,0,0.006463823
323,0,0,0.007010977
324,0,0,0.007636353
325,0,0,0.005541773
326,0,0,0.009376185
327,0,0,0.006596008
328,0,0,0.006549915
329,0,0,0.007184409
330,0,0,0.007916827
331,0,0,0.005581896
332,0,0,0.007158946
333,0,0,0.007066179
334,0,0,0.007557345
335,0,0,0.008297122
336,0,0,0.005945054
337,0,0,0.0079878
338,0,0,0.008006508
339,0,0,0.005221793
340,0,0,0.006034154
341,0,0,0.006103995
342,0,0,0.005986582
343,0,0,0.003208502
407,0,0,0.004433573
408,0,0,0.004535548
409,0,0,0.005962443
410,0,0,0.006491358
411,0,0,0.007158573
412,0,0,0.008344154
414,0,0,0.004944275
415,0,0,0.005706128
416,0,0,0.006563646
417,0,0,0.00693702
418,0,0,0.007652702
419,0,0,0.003196039
420,0,0,0.006331875
421,0,0,0.005982959
422,0,0,0.006475581
423,0,0,0.00704319
424,0,0,0.007637646
425,0,0,0.005516723
427,0,0,0.006598715
428,0,0,0.006561032
429,0,0,0.007185381
430,0,0,0.007881495
431,0,0,0.005542908
432,0,0,0.007177532
433,0,0,0.007097954
434,0,0,0.007553245
435,0,0,0.008218636
436,0,0,0.005852089
437,0,0,0.00799368
438,0,0,0.008024012
439,0,0,0.00522909
440,0,0,0.005974832
441,0,0,0.00610195
442,0,0,0.005986026
443,0,0,0.003246466
