# Calculated from slews 2024-11-29T21:12:00.000 - 2024-11-29T21:55:00.000
ID,X,Y,Z
77,0.0,0.0,-37487.67492620362
78,0.0,0.0,-31783.817793078146
79,0.0,-361197.9459013435,-44901.00780248646
80,0.0,-442038.89963123685,-54372.69880904128
81,0.0,342705.85847990564,-73174.36793171377
82,0.0,-610488.8869381779,-72770.25147870889
83,0.0,0.0,-92178.36001057134
84,0.0,0.0,-29519.316009507507
85,0.0,-286208.5612059687,-38738.11567976121
86,0.0,-214838.2192066409,-46077.30270574295
87,0.0,-542573.0856941682,-62878.561599982146
88,0.0,-749399.0257455597,-71049.14397048867
89,193403.16103712865,0.0,-82170.5941622263
90,0.0,-253872.1797140115,-48044.162506576264
91,0.0,-206213.61745696893,-32274.16671758542
92,0.0,-198341.02457920415,-41768.09802586498
93,0.0,-202242.07060221623,-52647.037631807565
94,0.0,-179352.8005635778,-60316.00307163334
95,0.0,-254483.18692243515,-65982.92555081849
96,0.0,0.0,-34031.4842364454
97,0.0,-224825.8370366428,-32732.61186131812
98,0.0,-275492.4347813084,-38586.51710303267
99,0.0,-413791.56638026773,-46926.476266514386
100,0.0,98725.98010090785,-58222.11490174986
101,0.0,-8505.784977437346,-67241.36973766389
102,0.0,0.0,-57041.07016701803
103,0.0,-277278.4558520854,-51070.95489662743
104,0.0,-624988.5579996144,-32913.419369474264
105,23449.155986376485,0.0,-46933.2016395004
106,0.0,-529835.935426261,-51875.85680496679
107,0.0,-934534.2098979153,-50708.6162192255
108,0.0,0.0,-55132.42870497516
109,0.0,-164383.12395719957,-33769.73877273234
110,0.0,-344277.74628345895,-41387.83961807806
111,0.0,-381878.18987875845,-38085.17094565429
112,-460586.0544713596,0.0,-57963.450117126944
113,0.0,0.0,-43583.15767009338
114,0.0,-1246382.8889664265,-27544.215732249762
115,0.0,398824.5205458894,-33038.158391329445
116,0.0,0.0,-24533.547020587444
117,0.0,0.0,-43049.62819069064
118,0.0,0.0,-23272.211840447497
119,0.0,0.0,-27871.133965066645
120,0.0,0.0,-15489.432180342665
121,0.0,0.0,-25264.284529410033
122,0.0,-218269.25968471228,-26030.70339057026
123,0.0,-301530.7419710534,-24124.825394017636
124,0.0,38095.264803488084,-25014.487104519932
125,0.0,257023.84763711685,-20745.64285108519
126,192627.65188797656,0.0,-16488.764729012582
127,0.0,-308580.82514517196,-23847.952258902285
128,0.0,-314878.8994473843,-23590.428396294283
129,0.0,-301436.74086206476,-22135.4354805665
130,0.0,-339624.69138854044,-18204.371566591682
131,0.0,-255775.70217102312,-13255.971923274788
132,0.0,0.0,-5179.239026991425
133,0.0,-290462.1113876871,-27073.764812526162
134,0.0,-252297.66113845858,-23781.575831073038
135,0.0,-91038.75866911886,-21098.30283821264
136,0.0,-597422.7327888112,-18299.258713909043
137,0.0,-501165.597184845,-13538.772083272845
138,0.0,0.0,-7517.12851801018
