# # # Calculated from slews 2024-11-12T23:30:00.000 - 2024-11-13T00:30:00.000
# # Updated with slews 2024-11-23T18:07:00.000 - 2024-11-23T18:29:00.000
# Updated with slews 2024-11-28T21:18:00.000 - 2024-11-28T21:30:00.000
ID,X,Y,Z
55,0.0,2512020413.7191353,-1381572675.7214751
56,0.0,2512020413.7191353,-1054375744.3187966
57,0.0,2606790289.4122114,-638397692.6912645
58,0.0,2642327458.96451,-435344027.1934054
59,0.0,1931049364.933583,-535161635.3874901
60,0.0,0.0,-408564858.2315986
61,0.0,2512020413.7191353,-1428971291.0328655
62,666546657.9794548,0.0,-874624721.8729587
63,0.0,2624558865.283669,-486208163.1095344
64,0.0,1913280789.0621254,-511555790.9513864
65,0.0,0.0,-429879148.9477952
66,0.0,2512020413.7191353,-934733498.710424
67,0.0,2512020413.7191353,-868685779.3026885
68,0.0,2606790289.4122114,-742343743.3477247
69,666546657.9794548,0.0,-788727050.3875122
70,0.0,0.0,-652590711.8239789
71,0.0,2512020413.7191353,-526392067.5690125
72,0.0,2512020413.7191353,-847983141.6391568
73,0.0,0.0,-702374928.4348214
74,0.0,0.0,-718948469.9183975
75,0.0,0.0,245511900.70754832
76,0.0,0.0,-581173601.9882877
77,0.0,0.0,634733422.4139569
78,0.0,0.0,-62775397.074172676
79,0.0,1526208441.078457,-200105894.58933416
80,0.0,2517145434.247917,-189562371.1647367
81,0.0,2665222658.2086887,-272264861.75487125
82,0.0,2700761430.60493,-527580761.9050257
83,0.0,0.0,-846496115.0156984
84,0.0,0.0,1090530095.805116
85,0.0,1526208441.078457,249541037.95856285
86,0.0,2512020413.7191353,442970542.75237966
87,0.0,2647454082.33723,358594490.2944843
88,0.0,2682991234.080149,-27356661.460453965
89,666546657.9794548,0.0,-463238569.43214715
90,0.0,1526208441.078457,483079636.47168183
91,0.0,1526208441.078457,232900432.97640327
92,0.0,2512020413.7191353,283368766.3783945
93,0.0,2624558865.283669,263140480.11422062
94,0.0,2665222658.2086887,51831445.42974702
95,0.0,1948819561.458365,-224113931.5364858
96,0.0,0.0,-932682655.9777943
97,0.0,2512020413.7191353,1344495093.3560379
98,0.0,2512020413.7191353,833401694.94745
99,0.0,2606790289.4122114,130429446.9847102
100,0.0,2642327458.96451,-273496381.10722077
101,0.0,1931049364.933583,-289269831.47435576
102,0.0,0.0,-418334976.45113283
103,0.0,2512020413.7191353,1505607779.9866216
104,0.0,2512020413.7191353,1352114875.1203704
105,666546657.9794548,0.0,553588692.5193255
106,0.0,2624558865.283669,-187682229.6942364
107,0.0,1913280789.0621254,-467190984.72396696
108,0.0,0.0,-567970532.6265259
109,0.0,2512020413.7191353,908142465.8540665
110,0.0,2512020413.7191353,716180613.3004222
111,0.0,2606790289.4122114,295603646.7453364
112,666546657.9794548,0.0,-113627877.14844823
113,0.0,0.0,-616181018.7309345
114,0.0,2512020413.7191353,490938763.3839874
115,0.0,2512020413.7191353,585459078.4675683
116,0.0,0.0,451577826.4555721
117,0.0,0.0,155915349.81412378
118,0.0,0.0,-410470834.4456799
119,0.0,0.0,286675731.97519624
120,0.0,0.0,-897555371.6319332
121,0.0,0.0,1018466500.0350381
122,0.0,1526208441.078457,510219488.2907312
123,0.0,2512020413.7191353,834867717.8629451
124,0.0,2376586728.4030805,765158818.0717503
125,0.0,2341049362.9476366,683968616.847803
126,666546657.9794548,0.0,821497963.9892409
127,0.0,1526208441.078457,325276347.06086814
128,0.0,2512020413.7191353,638055882.1914947
129,0.0,2399482069.010866,712189720.4817859
130,0.0,2358818045.675359,618004975.7610508
131,0.0,1581587675.6006026,652022358.0368013
132,0.0,0.0,429684618.1670506
133,0.0,2512020413.7191353,1365343201.689596
134,0.0,2512020413.7191353,1031440627.6759737
135,0.0,2417250805.16672,576327999.019551
136,0.0,2381713368.4737716,376909423.8444674
137,0.0,1599357765.26912,552778018.8829306
138,0.0,0.0,491777872.1038031
139,0.0,2512020413.7191353,1412645846.9196439
140,666546657.9794548,0.0,841260241.780163
141,0.0,2399482069.010866,459193451.5522568
142,0.0,1617126447.9968414,553956906.1307715
143,0.0,0.0,569879640.0212898
144,0.0,2512020413.7191353,936402972.5858155
145,0.0,2512020413.7191353,859517326.8822491
146,0.0,2417250805.16672,736617502.5813484
147,666546657.9794548,0.0,841492021.1887443
148,0.0,0.0,783459060.6603706
149,0.0,2512020413.7191353,532897400.52202845
150,0.0,2512020413.7191353,746226677.3556916
151,0.0,0.0,710340969.6351628
152,0.0,0.0,775618963.305423
153,0.0,0.0,-247340433.6492629
154,0.0,0.0,599358344.2723615
155,0.0,0.0,-606583286.457438
