ID,LowFault,LowWarning,HighWarning,HighFault
112,-90000,0,0,90000
128,-90000,0,0,90000
135,-90000,0,0,90000
212,-90000,0,0,90000
228,-90000,0,0,90000
235,-90000,0,0,90000
312,-90000,0,0,90000
328,-90000,0,0,90000
335,-90000,0,0,90000
412,-90000,0,0,90000
428,-90000,0,0,90000
435,-90000,0,0,90000
