# Calculated from slews 2024-11-29T21:12:00.000 - 2024-11-29T21:55:00.000
ID,X,Y,Z
91,0.0,427364.54456876783,-56393.6241987852
92,0.0,703400.3659849451,-211408.85254793087
93,0.0,703369.6080835956,-285515.72772577975
94,0.0,704773.3482483278,-318077.8453367845
95,0.0,494169.4342704834,-414839.97372386575
96,0.0,0.0,-202014.67937439293
97,0.0,703445.2447947977,-205898.8564402392
98,0.0,703415.3960504635,-294139.1703787808
99,0.0,703384.9507047635,-334891.46138733113
100,0.0,703353.9063405525,-356241.7075684099
101,0.0,494183.8290809497,-455969.3448650537
102,0.0,0.0,-375032.02797008125
103,0.0,703464.7050991716,-309028.93229888385
104,0.0,703430.1941318847,-251805.53572752248
105,4717.053363493697,0.0,-333744.85183317005
106,0.0,703369.0277618164,-406741.60680916894
107,0.0,494198.80448176694,-512675.6543351451
108,0.0,0.0,-445921.72139659256
109,0.0,703444.9662857943,-197088.89748226243
110,0.0,703414.9216699468,-298890.85478128726
111,0.0,703384.0878660624,-431478.9556184615
112,4688.897262225161,0.0,-579268.3098742404
113,0.0,0.0,-492455.9891661957
114,0.0,703454.6934622048,-461379.37593966926
115,0.0,703424.6840086103,-493459.3332196752
116,0.0,0.0,-313447.0602170927
117,0.0,0.0,-460928.93454077933
118,0.0,0.0,-684039.8325744743
119,0.0,0.0,-562567.9291820038
120,0.0,0.0,-303435.3528215374
121,0.0,0.0,-162848.62056154874
122,0.0,427447.7589726056,-93968.91558165033
123,0.0,703544.5040318815,-232677.8960452377
124,0.0,702140.2116786517,-277385.67341869505
125,0.0,702172.3888169284,-322750.980152475
126,4803.062691228585,0.0,-407195.96387770475
127,0.0,427432.5108267495,-54436.462395680064
128,0.0,703528.9898552826,-203001.131108163
129,0.0,703559.7527975189,-275449.23842704814
130,0.0,702155.9577153906,-304955.3743552991
131,0.0,494483.7278899987,-394699.2913119569
132,0.0,0.0,-181086.44332876516
133,0.0,703484.102678385,-204975.01027143735
134,0.0,703513.9558644844,-287508.3514642852
135,0.0,703544.4025943619,-325157.49912552687
136,0.0,703575.4548504535,-344514.8466892455
137,0.0,494469.3277494141,-437371.5699892726
138,0.0,0.0,-351997.09478722775
139,0.0,703499.1521430532,-249193.2760684007
140,4717.060883505439,0.0,-326098.1972333513
141,0.0,703560.3231821406,-394331.1542230583
142,0.0,494454.34439473785,-492588.242667061
143,0.0,0.0,-420270.7882989257
144,0.0,703484.3755473793,-196494.3642240986
145,0.0,703514.422146526,-294657.63021302235
146,0.0,703545.2572932699,-420752.9697544712
147,4688.897861347118,0.0,-559410.7723497865
148,0.0,0.0,-465772.1870135244
149,0.0,703474.6459951405,-460700.3088846059
150,0.0,703504.6579072005,-489635.6493493003
151,0.0,0.0,-305193.04836101586
152,0.0,0.0,-445389.5031491681
153,0.0,0.0,-681451.7968319482
154,0.0,0.0,-555932.9028485941
155,0.0,0.0,-298962.4225593745
